date_time,latitude,longitude,Depth  (km),mag,Location
2023-12-05 02:34:00,8.69,127.13,19,2.6,092  km S 82° E of Marihatag (Surigao Del Sur)
2023-12-05 02:32:00,8.84,126.22,50,2.7,012  km S 47° W of Cagwait (Surigao Del Sur)
2023-12-05 02:30:00,8.25,126.13,24,1.5,017  km N 63° E of Bunawan (Agusan Del Sur)
2023-12-05 02:28:00,8.56,126.97,15,2.3,164  km S 74° E of City Of Butuan
2023-12-05 02:26:00,8.48,126.71,8,2.2,043  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-05 02:24:00,8.49,126.75,15,2.7,047  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-05 02:21:00,8.41,126.26,31,2.4,009  km N 62° W of Hinatuan (Surigao Del Sur)
2023-12-05 02:17:00,8.31,126.21,25,2.1,015  km S 66° W of Hinatuan (Surigao Del Sur)
2023-12-05 02:16:00,8.88,125.67,27,2.3,007  km N 17° W of Sibagat (Agusan Del Sur)
2023-12-05 02:14:00,8.7,126.95,4,2.6,077  km N 61° E of Hinatuan (Surigao Del Sur)
2023-12-05 02:08:00,8.38,126.79,20,2.8,050  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-05 02:04:00,8.54,127.0,9,3.4,075  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:59:00,8.28,126.56,26,2.7,026  km S 68° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:51:00,8.61,127.23,7,2.6,102  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:46:00,8.69,126.24,32,1.5,007  km S 18° E of San Agustin (Surigao Del Sur)
2023-12-05 01:45:00,8.4,126.42,24,2.3,010  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:40:00,8.84,127.28,28,2.7,108  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-05 01:38:00,8.26,126.76,20,2.7,048  km S 76° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:36:00,8.91,126.56,14,1.8,028  km S 89° E of Cagwait (Surigao Del Sur)
2023-12-05 01:27:00,8.54,126.26,25,1.8,021  km N 23° W of Hinatuan (Surigao Del Sur)
2023-12-05 01:27:00,8.55,126.47,33,1.6,025  km N 36° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:19:00,8.68,126.25,30,1.8,008  km S 21° E of San Agustin (Surigao Del Sur)
2023-12-05 01:16:00,8.37,126.43,43,1.9,010  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:10:00,8.79,126.91,26,2.4,069  km S 78° E of Cagwait (Surigao Del Sur)
2023-12-05 01:06:00,8.51,126.81,11,3.0,054  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-05 01:02:00,8.52,126.76,17,2.9,050  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:59:00,8.48,126.51,25,2.4,022  km N 57° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:52:00,8.33,126.76,10,1.6,046  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:52:00,8.37,126.57,21,1.5,026  km East of Hinatuan (Surigao Del Sur)
2023-12-05 00:48:00,8.24,126.88,15,2.3,062  km S 77° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:30:00,8.84,126.64,21,2.6,039  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-05 00:23:00,8.5,127.0,10,4.3,074  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:19:00,8.49,126.78,10,3.4,050  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:17:00,15.26,121.72,27,1.7,037  km N 17° W of Panukulan (Quezon)
2023-12-05 00:11:00,8.43,126.77,19,3.0,048  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 00:05:00,9.13,126.87,8,1.9,067  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-05 00:04:00,8.49,126.52,31,1.5,025  km N 55° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:59:00,8.86,126.81,9,2.8,056  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-04 23:57:00,9.18,126.78,7,1.8,060  km N 61° E of Cagwait (Surigao Del Sur)
2023-12-04 23:57:00,8.94,126.55,12,1.5,028  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-04 23:49:00,8.38,126.77,14,3.1,048  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:44:00,8.45,126.54,24,3.7,024  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:41:00,8.42,126.7,3,2.0,041  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:41:00,8.74,126.57,26,1.6,030  km S 76° E of Marihatag (Surigao Del Sur)
2023-12-04 23:38:00,8.51,126.78,7,3.0,052  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:35:00,8.44,126.78,4,2.9,049  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:31:00,8.2,126.58,28,1.9,026  km N 46° E of Lingig (Surigao Del Sur)
2023-12-04 23:31:00,8.56,126.87,14,1.6,063  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:26:00,8.71,126.64,20,2.1,044  km S 58° E of Cagwait (Surigao Del Sur)
2023-12-04 23:25:00,15.17,119.92,33,1.9,015  km N 84° W of Cabangan (Zambales)
2023-12-04 23:23:00,8.53,126.46,23,1.8,023  km N 37° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:17:00,8.09,127.03,8,2.8,069  km N 85° E of Lingig (Surigao Del Sur)
2023-12-04 23:14:00,8.52,126.89,5,2.2,063  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:09:00,8.8,126.22,33,1.4,006  km N 02° W of San Agustin (Surigao Del Sur)
2023-12-04 23:08:00,8.55,126.63,23,2.1,038  km N 58° E of Hinatuan (Surigao Del Sur)
2023-12-04 23:07:00,8.55,126.76,13,2.2,051  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:56:00,8.53,126.57,29,2.4,031  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:55:00,8.78,126.78,18,1.9,055  km S 73° E of Cagwait (Surigao Del Sur)
2023-12-04 22:50:00,8.79,126.99,6,2.4,076  km S 89° E of Marihatag (Surigao Del Sur)
2023-12-04 22:48:00,8.78,126.64,12,2.4,038  km S 86° E of Marihatag (Surigao Del Sur)
2023-12-04 22:42:00,8.51,126.77,77,2.1,050  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:37:00,8.69,126.37,25,2.9,027  km S 17° E of Cagwait (Surigao Del Sur)
2023-12-04 22:34:00,8.52,126.79,25,2.1,053  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:30:00,8.48,126.83,11,2.5,056  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:29:00,8.64,126.44,26,1.6,023  km S 41° E of Marihatag (Surigao Del Sur)
2023-12-04 22:28:00,16.85,120.43,80,2.0,004  km N 46° E of Balaoan (La Union)
2023-12-04 22:22:00,8.28,126.15,27,2.5,020  km N 57° E of Bunawan (Agusan Del Sur)
2023-12-04 22:14:00,8.27,126.94,22,2.4,068  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:13:00,15.21,119.84,25,1.8,019  km S 48° W of Iba (Zambales)
2023-12-04 22:09:00,9.0,126.62,25,2.4,036  km N 76° E of Cagwait (Surigao Del Sur)
2023-12-04 22:07:00,9.05,126.46,51,2.5,022  km N 65° E of Bayabas (Surigao Del Sur)
2023-12-04 22:04:00,8.81,126.22,30,2.1,015  km S 36° W of Cagwait (Surigao Del Sur)
2023-12-04 22:02:00,8.57,127.05,1,3.1,082  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-04 22:01:00,8.41,126.47,26,2.1,015  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:58:00,16.36,122.1,12,2.0,010  km N 16° W of Casiguran (Aurora)
2023-12-04 21:58:00,8.32,126.76,7,2.2,047  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:56:00,8.69,126.79,22,2.3,059  km S 64° E of Cagwait (Surigao Del Sur)
2023-12-04 21:54:00,7.95,126.83,11,2.2,046  km N 67° E of Cateel (Davao Oriental)
2023-12-04 21:46:00,8.88,127.36,22,2.9,116  km S 88° E of Cagwait (Surigao Del Sur)
2023-12-04 21:42:00,8.63,126.53,1,2.4,036  km N 36° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:42:00,8.46,126.69,10,1.8,041  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:39:00,8.45,127.04,31,2.7,078  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:37:00,8.69,126.97,14,2.3,075  km S 81° E of Marihatag (Surigao Del Sur)
2023-12-04 21:30:00,8.4,126.65,8,1.9,035  km N 84° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:27:00,8.66,126.24,32,1.6,009  km S 14° E of San Agustin (Surigao Del Sur)
2023-12-04 21:27:00,9.08,126.84,11,2.4,061  km N 73° E of Cagwait (Surigao Del Sur)
2023-12-04 21:25:00,8.86,126.91,22,2.3,067  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-04 21:20:00,8.48,127.01,1,3.3,075  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:18:00,8.47,126.0,25,1.6,005  km S 39° E of San Francisco (Agusan Del Sur)
2023-12-04 21:17:00,8.41,126.47,23,1.8,015  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:09:00,8.51,126.76,4,1.7,049  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:06:00,9.01,126.9,33,2.3,066  km N 81° E of Cagwait (Surigao Del Sur)
2023-12-04 21:06:00,8.17,125.91,1,1.5,006  km S 80° E of Loreto (Agusan Del Sur)
2023-12-04 21:02:00,8.38,126.6,25,2.1,029  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-04 21:00:00,8.82,126.7,10,3.2,046  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-04 20:53:00,8.72,125.88,25,3.3,014  km N 86° E of City Of Bayugan (Agusan Del Sur)
2023-12-04 20:50:00,8.86,126.83,5,1.7,058  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 20:44:00,8.47,126.68,11,2.6,039  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:40:00,8.24,126.82,9,3.0,050  km N 64° E of Lingig (Surigao Del Sur)
2023-12-04 20:37:00,8.52,126.68,5,3.1,042  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:31:00,8.66,126.49,19,2.5,036  km N 27° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:27:00,8.31,126.05,23,1.7,010  km S 34° E of Rosario (Agusan Del Sur)
2023-12-04 20:24:00,8.89,126.45,22,1.6,016  km S 80° E of Cagwait (Surigao Del Sur)
2023-12-04 20:17:00,8.46,126.86,17,3.0,058  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:13:00,8.95,126.69,21,2.5,043  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-04 20:06:00,8.65,127.12,57,1.9,092  km N 70° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:04:00,8.33,127.29,1,3.7,105  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 20:01:00,8.39,126.91,1,2.7,063  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 19:55:00,8.84,126.73,25,2.3,048  km S 79° E of Cagwait (Surigao Del Sur)
2023-12-04 19:48:00,8.96,126.51,16,3.8,023  km N 79° E of Cagwait (Surigao Del Sur)
2023-12-04 19:46:00,7.77,127.02,11,3.0,055  km N 67° E of Baganga (Davao Oriental)
2023-12-04 19:45:00,8.9,126.94,32,2.4,071  km S 89° E of Cagwait (Surigao Del Sur)
2023-12-04 19:44:00,8.57,126.26,32,1.5,016  km N 73° E of Barobo (Surigao Del Sur)
2023-12-04 19:36:00,18.86,121.12,20,2.3,026  km N 88° W of Fuga Island (Aparri) (Cagayan)
2023-12-04 19:35:00,9.16,126.72,19,3.3,054  km N 60° E of Cagwait (Surigao Del Sur)
2023-12-04 19:31:00,8.29,126.88,11,3.0,060  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-04 19:27:00,8.88,126.68,8,2.9,042  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-04 19:24:00,8.53,126.75,11,2.2,049  km N 68° E of Hinatuan (Surigao Del Sur)
2023-12-04 19:20:00,8.54,126.99,1,3.4,074  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-04 19:16:00,8.62,126.24,26,1.6,014  km S 08° E of San Agustin (Surigao Del Sur)
2023-12-04 19:16:00,8.64,126.34,27,1.6,017  km S 48° E of San Agustin (Surigao Del Sur)
2023-12-04 19:13:00,8.9,126.84,4,2.9,059  km S 88° E of Cagwait (Surigao Del Sur)
2023-12-04 19:10:00,7.89,126.55,7,2.6,015  km N 42° E of Cateel (Davao Oriental)
2023-12-04 19:02:00,8.18,126.5,34,2.2,018  km N 31° E of Lingig (Surigao Del Sur)
2023-12-04 19:00:00,8.35,126.2,23,2.5,012  km N 19° E of Tagbina (Surigao Del Sur)
2023-12-04 18:56:00,8.14,126.5,27,2.8,030  km S 36° E of Hinatuan (Surigao Del Sur)
2023-12-04 18:55:00,9.13,126.87,19,2.2,067  km N 69° E of Cagwait (Surigao Del Sur)
2023-12-04 18:49:00,8.75,126.14,24,2.0,009  km N 87° W of San Agustin (Surigao Del Sur)
2023-12-04 18:48:00,8.58,126.93,3,2.1,069  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 18:41:00,8.43,126.58,21,2.2,028  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-04 18:37:00,8.43,126.72,2,3.4,043  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 18:35:00,9.07,125.89,27,1.7,022  km S 39° W of Carmen (Surigao Del Sur)
2023-12-04 18:35:00,9.29,126.16,6,1.7,004  km N 63° W of Cortes (Surigao Del Sur)
2023-12-04 18:34:00,8.84,126.85,8,2.5,061  km S 81° E of Cagwait (Surigao Del Sur)
2023-12-04 18:28:00,8.82,126.51,24,3.0,026  km S 64° E of Cagwait (Surigao Del Sur)
2023-12-04 18:22:00,9.17,127.03,1,4.4,084  km N 71° E of Cagwait (Surigao Del Sur)
2023-12-04 18:17:00,8.82,125.88,21,2.4,019  km N 50° E of City Of Bayugan (Agusan Del Sur)
2023-12-04 18:12:00,8.34,126.57,27,3.2,026  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 18:08:00,8.39,126.3,26,1.4,005  km N 56° W of Hinatuan (Surigao Del Sur)
2023-12-04 18:05:00,8.34,127.02,19,3.3,075  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 17:58:00,8.23,126.85,10,2.0,058  km S 75° E of Hinatuan (Surigao Del Sur)
2023-12-04 17:55:00,8.44,126.96,1,3.0,069  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 17:46:00,8.62,127.06,1,2.9,084  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 17:41:00,9.19,126.89,6,2.6,071  km N 65° E of Cagwait (Surigao Del Sur)
2023-12-04 17:29:00,8.55,126.78,1,3.8,053  km N 68° E of Hinatuan (Surigao Del Sur)
2023-12-04 17:23:00,13.94,120.57,149,1.9,013  km N 28° W of Calatagan (Batangas)
2023-12-04 17:18:00,8.15,127.04,12,3.4,070  km N 80° E of Lingig (Surigao Del Sur)
2023-12-04 17:11:00,8.98,126.84,6,3.6,060  km N 84° E of Cagwait (Surigao Del Sur)
2023-12-04 17:10:00,8.09,126.9,9,3.2,054  km N 84° E of Lingig (Surigao Del Sur)
2023-12-04 17:08:00,8.82,126.36,27,1.9,007  km N 73° E of Marihatag (Surigao Del Sur)
2023-12-04 17:01:00,8.59,126.84,10,2.2,061  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:58:00,8.44,126.45,23,3.3,015  km N 58° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:54:00,8.4,126.61,9,3.6,030  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:53:00,8.82,126.78,1,2.0,054  km S 79° E of Cagwait (Surigao Del Sur)
2023-12-04 16:49:00,8.38,126.36,29,2.6,003  km N 64° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:46:00,11.91,125.47,21,3.2,006  km N 86° E of Taft (Eastern Samar)
2023-12-04 16:36:00,8.6,126.27,24,2.6,018  km N 65° E of Barobo (Surigao Del Sur)
2023-12-04 16:35:00,8.3,126.52,35,1.8,021  km S 70° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:33:00,8.41,126.86,13,2.6,058  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:30:00,8.54,126.58,17,2.9,033  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:22:00,8.39,126.99,25,2.1,072  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:20:00,8.02,126.44,23,2.7,004  km S 55° E of Lingig (Surigao Del Sur)
2023-12-04 16:14:00,8.23,126.55,31,2.4,028  km S 58° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:12:00,8.31,127.39,9,2.9,116  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:10:00,8.86,127.02,27,3.7,079  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-04 16:06:00,8.48,126.71,8,2.9,043  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-04 16:02:00,8.74,127.03,0,2.8,081  km S 86° E of Marihatag (Surigao Del Sur)
2023-12-04 15:53:00,8.33,126.56,28,2.8,025  km S 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:52:00,8.4,126.38,36,1.5,006  km N 45° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:47:00,8.79,126.91,6,3.4,068  km S 89° E of Marihatag (Surigao Del Sur)
2023-12-04 15:44:00,8.85,126.97,7,3.8,074  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 15:35:00,8.33,126.56,29,2.4,025  km S 82° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:33:00,8.35,126.96,4,3.2,069  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:31:00,8.41,126.36,28,2.6,006  km N 30° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:27:00,8.77,126.76,3,3.1,053  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-04 15:23:00,8.34,127.06,1,3.3,080  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:16:00,8.42,126.29,26,2.1,008  km N 45° W of Hinatuan (Surigao Del Sur)
2023-12-04 15:14:00,8.33,126.44,33,1.7,012  km S 69° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:10:00,8.41,126.85,20,3.0,056  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-04 15:10:00,8.77,127.16,23,2.0,095  km S 88° E of Marihatag (Surigao Del Sur)
2023-12-04 15:02:00,8.18,126.89,17,3.1,064  km S 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:58:00,8.49,126.96,2,3.9,070  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:51:00,7.91,126.67,7,3.1,027  km N 61° E of Cateel (Davao Oriental)
2023-12-04 14:50:00,8.24,126.63,28,1.7,033  km N 47° E of Lingig (Surigao Del Sur)
2023-12-04 14:47:00,8.48,126.56,22,2.3,028  km N 62° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:43:00,8.81,126.51,10,4.1,023  km N 87° E of Marihatag (Surigao Del Sur)
2023-12-04 14:30:00,8.62,126.65,21,2.0,044  km S 63° E of Marihatag (Surigao Del Sur)
2023-12-04 14:23:00,8.57,125.81,29,2.1,011  km N 47° E of San Luis (Agusan Del Sur)
2023-12-04 14:27:00,8.47,126.9,1,3.1,063  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:20:00,8.85,126.93,2,2.9,069  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 14:16:00,8.43,126.63,23,3.4,033  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:13:00,8.24,126.58,28,2.4,031  km S 62° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:08:00,8.45,127.01,5,5.0,075  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:03:00,8.41,126.53,27,3.5,022  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-04 14:01:00,8.48,127.01,1,3.3,077  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 13:51:00,8.43,126.44,28,3.3,013  km N 60° E of Hinatuan (Surigao Del Sur)
2023-12-04 13:48:00,8.71,126.52,26,3.1,026  km S 68° E of Marihatag (Surigao Del Sur)
2023-12-04 13:47:00,8.54,126.29,32,1.9,017  km N 60° E of Tagbina (Surigao Del Sur)
2023-12-04 13:45:00,8.32,126.87,12,3.4,059  km S 85° E of Hinatuan (Surigao Del Sur)
2023-12-04 13:39:00,8.32,126.18,22,2.8,016  km S 06° E of Tagbina (Surigao Del Sur)
2023-12-04 13:37:00,8.68,126.86,1,2.9,063  km S 77° E of Marihatag (Surigao Del Sur)
2023-12-04 13:35:00,8.43,126.77,9,2.9,048  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-04 13:28:00,8.66,126.26,33,1.6,016  km S 15° W of Marihatag (Surigao Del Sur)
2023-12-04 13:25:00,8.78,126.62,19,3.7,036  km S 87° E of Marihatag (Surigao Del Sur)
2023-12-04 13:20:00,8.24,126.75,12,3.4,043  km N 60° E of Lingig (Surigao Del Sur)
2023-12-04 13:15:00,8.39,126.98,1,4.2,071  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 13:08:00,8.86,126.87,2,5.8,063  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 13:03:00,8.37,126.63,83,4.0,033  km East of Hinatuan (Surigao Del Sur)
2023-12-04 12:58:00,8.86,126.85,4,5.5,061  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 12:51:00,8.87,127.08,1,2.6,085  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-04 12:43:00,8.45,127.37,20,5.0,114  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-04 12:40:00,8.38,127.02,3,2.5,075  km N 89° E of Hinatuan (Surigao Del Sur)
2023-12-04 12:34:00,9.03,125.81,5,2.6,025  km S 84° E of Remedios T. Romualdez (Agusan Del Norte)
2023-12-04 12:32:00,8.72,126.44,25,2.8,018  km S 61° E of Marihatag (Surigao Del Sur)
2023-12-04 12:28:00,8.55,126.87,1,3.1,061  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 12:21:00,8.77,127.35,42,4.6,115  km S 88° E of Marihatag (Surigao Del Sur)
2023-12-04 12:17:00,8.84,126.96,1,5.3,073  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-04 12:06:00,8.88,126.78,7,2.9,053  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-04 11:58:00,7.98,126.54,1,3.1,048  km S 27° E of Hinatuan (Surigao Del Sur)
2023-12-04 11:49:00,8.78,126.87,0,3.8,065  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-04 11:39:00,7.75,127.02,5,4.1,054  km N 70° E of Baganga (Davao Oriental)
2023-12-04 11:17:00,9.14,126.85,10,3.8,065  km N 68° E of Cagwait (Surigao Del Sur)
2023-12-04 11:08:00,8.5,126.82,10,3.5,055  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:58:00,8.41,127.16,15,3.6,091  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:53:00,8.44,127.19,32,2.3,095  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:49:00,8.34,126.53,24,3.0,022  km S 82° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:47:00,8.28,126.75,8,2.5,047  km S 78° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:38:00,8.63,126.99,1,5.1,078  km N 68° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:32:00,7.99,127.82,1,3.9,146  km N 72° E of Baganga (Davao Oriental)
2023-12-04 10:27:00,9.18,126.91,1,2.9,073  km N 67° E of Cagwait (Surigao Del Sur)
2023-12-04 10:19:00,8.75,126.54,11,3.6,032  km S 54° E of Cagwait (Surigao Del Sur)
2023-12-04 10:10:00,8.54,126.92,1,5.1,067  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-04 10:06:00,9.07,126.26,26,2.1,007  km N 27° E of Tago (Surigao Del Sur)
2023-12-04 09:59:00,8.09,127.94,61,2.7,163  km N 70° E of Baganga (Davao Oriental)
2023-12-04 09:51:00,8.46,126.51,1,3.2,022  km N 60° E of Hinatuan (Surigao Del Sur)
2023-12-04 09:32:00,8.33,127.09,1,3.9,087  km N 82° E of City Of Bislig (Surigao Del Sur)
2023-12-04 09:07:00,8.49,126.95,2,5.5,069  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-04 09:00:00,8.86,126.85,6,3.4,060  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-04 08:55:00,8.96,126.64,14,2.7,037  km N 83° E of Cagwait (Surigao Del Sur)
2023-12-04 08:44:00,8.87,126.66,18,4.3,040  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-04 08:38:00,8.08,127.06,3,3.1,072  km N 86° E of Lingig (Surigao Del Sur)
2023-12-04 08:36:00,8.36,126.63,30,3.3,032  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 08:29:00,8.25,125.74,33,1.4,008  km S 65° W of La Paz (Agusan Del Sur)
2023-12-04 08:20:00,8.02,126.79,10,2.5,042  km S 88° E of Lingig (Surigao Del Sur)
2023-12-04 08:18:00,8.38,126.83,27,2.2,054  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-04 08:13:00,8.47,126.89,7,2.4,048  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-04 08:00:00,8.45,126.97,1,2.2,070  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-04 07:57:00,8.5,126.58,21,3.5,031  km N 62° E of Hinatuan (Surigao Del Sur)
2023-12-04 07:52:00,7.99,126.61,26,2.4,022  km S 76° E of Lingig (Surigao Del Sur)
2023-12-04 07:45:00,9.03,126.76,28,2.9,053  km N 76° E of Cagwait (Surigao Del Sur)
2023-12-04 07:41:00,8.47,126.9,15,2.3,063  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-04 07:25:00,8.49,127.02,1,3.7,077  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-04 07:15:00,8.2,126.62,19,2.3,036  km S 59° E of Hinatuan (Surigao Del Sur)
2023-12-04 07:07:00,9.08,126.56,20,1.6,033  km N 58° E of Cagwait (Surigao Del Sur)
2023-12-04 06:55:00,9.06,127.13,1,4.0,092  km N 80° E of Cagwait (Surigao Del Sur)
2023-12-04 06:45:00,8.6,126.55,8,2.5,035  km N 41° E of Hinatuan (Surigao Del Sur)
2023-12-04 06:42:00,8.69,127.04,22,4.6,085  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-04 06:38:00,8.7,127.11,1,2.7,093  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-04 06:31:00,8.47,126.97,1,2.3,071  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-04 06:30:00,8.77,126.65,24,2.5,039  km S 85° E of Marihatag (Surigao Del Sur)
2023-12-04 06:20:00,8.62,127.09,7,3.3,088  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-04 06:12:00,8.6,126.86,15,3.5,063  km N 66° E of Hinatuan (Surigao Del Sur)
